,drug_name,condition,nltkRScore,useful_count_encoded
207036,2009,183,3,1
207037,1895,175,1,1
207038,556,601,1,2
207039,1446,133,3,2
207040,3525,80,1,2
207041,725,176,3,2
207042,2845,421,3,2
207043,3272,886,1,2
207044,2326,698,1,2
207045,1265,175,3,1
207046,552,613,1,1
207047,1406,600,1,1
207048,1083,87,3,1
207049,688,484,1,2
207050,1874,175,1,1
207051,773,133,3,2
207052,725,176,3,2
207053,3654,273,1,2
207054,1947,133,1,2
207055,115,282,3,2
207056,1975,711,1,2
207057,881,273,3,2
207058,3314,84,3,1
207059,2135,175,3,1
207060,1883,273,3,2
207061,2528,637,1,2
207062,3283,633,1,2
207063,825,452,1,1
207064,2911,743,1,1
207065,3625,790,2,1
207066,1272,175,3,1
207067,3012,197,3,1
207068,88,87,3,1
207069,828,601,2,1
207070,2443,175,2,1
207071,328,80,3,2
207072,151,419,1,1
207073,426,601,3,2
207074,2005,241,2,2
207075,2109,80,3,1
207076,1874,175,3,1
207077,1104,241,1,2
207078,628,555,3,2
207079,2375,633,3,1
207080,1096,175,1,1
207081,1264,175,1,1
207082,2524,426,3,2
207083,1265,175,3,1
207084,86,721,3,2
207085,21,87,1,1
207086,1272,175,3,2
207087,3649,493,3,1
207088,3072,203,2,2
207089,384,192,3,2
207090,773,474,3,2
207091,2109,80,3,2
207092,2524,133,3,2
207093,3236,860,1,2
207094,3052,87,1,1
207095,1916,80,3,2
207096,2400,759,3,2
207097,2410,143,3,2
207098,1265,87,3,1
207099,2091,614,3,2
207100,2581,770,2,1
207101,1023,633,1,1
207102,2996,174,3,2
207103,1949,889,3,2
207104,743,778,1,1
207105,705,555,1,2
207106,1266,175,1,1
207107,881,633,1,2
207108,555,273,1,1
207110,21,87,1,1
207111,1949,889,3,2
207112,1800,175,3,1
207113,1266,84,3,1
207114,1231,346,1,1
207115,553,613,3,1
207116,573,444,3,1
207117,49,633,1,2
207118,1231,133,3,1
207119,2585,889,2,2
207120,1582,721,1,1
207121,641,778,1,1
207122,1498,283,1,2
207123,1945,569,1,1
207124,3483,273,1,2
207125,2965,601,3,1
207126,3168,868,2,2
207127,1266,87,3,2
207128,1858,318,3,1
207129,1915,283,3,1
207130,906,283,1,1
207131,3541,273,3,2
207132,1103,283,1,2
207133,1612,633,1,1
207134,881,369,1,2
207135,3132,183,1,1
207136,1782,609,1,1
207137,1265,175,3,1
207138,567,419,1,1
207139,3360,249,1,2
207140,1874,314,3,1
207141,2003,241,3,2
207142,327,133,1,1
207143,3297,133,3,2
207144,82,233,3,1
207145,1978,174,3,2
207146,743,784,1,1
207147,1098,434,3,1
207148,1949,889,3,2
207149,1947,637,1,2
207150,1873,273,3,1
207151,3061,749,3,1
207152,1657,427,1,1
207153,1263,175,3,1
207154,1231,273,3,2
207155,327,133,1,2
207156,1874,175,1,1
207157,1862,674,3,1
207158,961,175,3,1
207159,3531,273,2,2
207160,2617,314,1,1
207161,3242,137,3,2
207162,2586,889,3,2
207163,87,87,3,1
207164,1872,867,3,2
207165,3518,522,2,1
207166,1256,490,1,1
207167,1716,759,1,1
207168,2310,789,3,2
207169,557,133,1,1
207170,2996,52,1,1
207171,3570,175,3,2
207172,3297,474,1,1
207173,2027,541,3,1
207174,1737,87,1,1
207175,1263,175,1,1
207176,1714,80,1,2
207177,881,633,1,2
207178,2617,314,1,1
207179,3451,273,1,1
207180,1231,273,3,1
207181,2447,175,1,1
207182,2326,867,3,1
207183,1255,474,3,1
207185,881,346,1,2
207186,1296,283,1,2
207187,1372,633,3,1
207188,967,273,3,1
207189,2785,474,3,2
207190,3222,454,3,1
207191,2193,244,1,2
207192,1915,283,3,2
207193,2738,542,3,2
207194,1556,406,3,2
207195,3297,474,1,1
207196,2480,630,3,2
207197,2672,346,1,2
207198,2853,474,3,2
207199,731,134,1,1
207200,2194,183,3,1
207201,1819,174,3,2
207202,881,273,3,2
207203,3117,867,3,1
207204,1787,633,1,1
207205,229,778,3,1
207206,1097,175,3,1
207207,3125,541,3,1
207208,1985,581,1,1
207209,1924,175,3,1
207210,3222,454,3,1
207211,1717,759,1,1
207212,1874,175,3,1
207213,773,174,3,1
207214,2617,314,1,1
207215,591,541,1,2
207216,1263,175,3,1
207217,384,216,1,1
207218,214,134,1,2
207219,1668,175,1,1
207220,1440,188,1,2
207221,3314,175,3,1
207222,2133,175,3,1
207223,214,474,3,1
207224,1263,175,1,1
207225,1883,369,2,2
207226,3330,633,1,1
207227,2425,633,1,2
207228,1844,174,1,1
207229,2731,572,3,1
207230,1874,175,1,1
207231,696,249,3,1
207232,2136,538,1,1
207233,3626,474,3,1
207234,1140,387,1,1
207235,1781,300,3,1
207236,1924,175,3,1
207237,3476,283,3,2
207238,1532,249,3,1
207239,1446,346,1,1
207240,2524,790,3,2
207241,2592,324,3,1
207242,1745,749,1,1
207243,773,133,1,1
207244,2165,273,3,2
207245,773,133,3,2
207246,1822,56,3,1
207247,1945,103,1,2
207248,2635,241,3,2
207249,705,555,1,2
207250,3054,555,1,2
207251,3051,865,3,2
207252,1668,175,3,1
207253,199,474,3,1
207254,2769,308,3,2
207255,1264,175,3,1
207256,498,175,3,1
207257,1108,369,1,1
207258,2636,183,1,2
207259,2701,273,1,2
207260,1985,660,3,2
207261,1057,410,3,1
207262,2360,542,1,2
207263,2586,601,1,2
207264,2130,874,1,1
207265,524,426,1,2
207266,1593,419,1,2
207267,2302,175,3,1
207268,3451,426,3,2
207269,715,325,3,2
207270,978,103,3,1
207271,1714,80,1,2
207272,874,555,3,2
207273,948,175,3,1
207274,1874,175,1,1
207275,199,474,3,1
207276,3222,454,1,1
207277,1949,601,1,2
207278,1142,273,1,1
207279,1879,860,3,1
207280,2804,419,3,2
207281,1874,314,1,2
207282,3250,874,1,1
207283,3132,183,1,1
207284,3032,175,3,1
207285,1266,175,1,1
207286,1617,693,3,1
207287,217,419,1,2
207288,231,162,1,1
207289,988,249,1,1
207290,1949,889,1,1
207291,1098,434,3,1
207292,982,326,1,2
207293,2595,241,3,2
207294,402,215,1,1
207295,1085,573,3,1
207296,2164,84,3,1
207297,2165,522,3,1
207298,2114,812,1,2
207299,708,484,3,2
207300,1231,273,3,1
207301,1083,87,3,1
207302,743,674,1,1
207303,1263,175,1,1
207304,3532,273,1,1
207305,2664,680,3,2
207306,2565,633,1,2
207307,1675,542,1,1
207308,1272,175,1,1
207309,214,633,1,2
207310,1695,282,3,1
207311,3476,283,1,1
207312,180,133,1,1
207313,2524,273,1,1
207314,1297,419,1,2
207315,1787,764,3,1
207316,2750,84,1,2
207317,2617,314,2,2
207318,1098,434,3,1
207319,3305,87,1,1
207320,441,484,1,2
207321,3272,542,1,2
207322,881,346,3,2
207323,2360,542,1,1
207324,12,410,1,1
207325,3437,789,2,1
207326,1349,273,1,2
207327,3437,789,2,1
207328,303,175,1,1
207329,1719,283,1,1
207330,2785,174,3,2
207331,1244,452,3,2
207332,1382,747,3,2
207333,3639,175,1,1
207334,417,103,3,1
207335,214,542,1,2
207336,1266,87,3,1
207337,426,889,3,2
207338,3305,87,1,1
207339,555,273,3,1
207340,1918,182,2,2
207341,1697,282,1,2
207342,3476,889,3,1
207343,1266,175,3,1
207344,384,216,1,1
207345,3283,633,1,2
207346,2410,869,3,2
207347,473,622,1,1
207348,1272,175,1,1
207349,1901,243,3,1
207350,3006,474,3,2
207351,2480,630,2,1
207352,3220,454,3,1
207353,2463,722,3,1
207354,2413,302,1,1
207355,3381,159,1,2
207356,2302,175,1,1
207357,1535,250,3,1
207359,1883,369,1,2
207360,1263,175,1,1
207361,653,622,1,1
207362,1874,314,1,1
207363,967,637,3,1
207364,1949,889,1,2
207365,3132,183,3,2
207366,2644,175,1,1
207367,1060,242,3,2
207369,1924,175,1,1
207370,2701,273,1,2
207371,1010,484,3,1
207372,1974,474,3,1
207373,2527,764,1,1
207374,1494,552,3,2
207375,1446,346,1,2
207376,449,249,3,1
207377,3297,768,1,2
207378,87,87,3,2
207379,2052,622,1,2
207380,1676,542,3,2
207381,190,434,1,1
207382,672,789,3,1
207383,3626,474,1,1
207384,3032,175,1,1
207385,2486,633,1,2
207386,1733,144,3,1
207387,1317,283,1,1
207388,2166,749,3,2
207389,1372,633,1,1
207390,3297,474,3,1
207391,630,148,1,2
207392,16,100,1,2
207393,1865,325,3,2
207394,961,175,1,1
207395,1263,675,1,1
207396,1358,170,1,1
207397,3315,87,1,1
207398,2636,183,3,2
207399,1657,427,2,1
207400,828,601,1,1
207401,2619,817,1,1
207402,1627,867,3,1
207403,2617,314,1,1
207404,2109,80,3,2
207405,1874,175,1,1
207406,1976,318,3,1
207407,1096,175,3,1
207408,1870,105,1,1
207409,2440,601,3,2
207410,1231,133,1,1
207411,234,80,3,2
207412,3451,790,3,1
207413,3025,143,3,2
207414,1263,175,3,1
207415,1657,427,1,1
207416,3437,789,3,1
207417,1901,243,3,2
207418,3032,175,1,1
207419,1924,175,3,1
207420,1263,175,1,1
207421,2084,346,1,2
207422,1308,805,1,1
207423,1949,889,1,2
207424,1761,87,3,1
207425,2130,874,1,1
207426,1001,555,3,1
207427,3626,474,3,1
207428,3025,143,1,2
207429,2402,419,2,2
207430,1536,80,1,2
207431,3621,633,1,2
207432,3334,273,1,2
207434,1826,174,3,1
207435,2524,602,2,2
207437,2345,175,1,2
207438,1612,633,3,1
207439,1874,175,3,1
207440,1263,175,1,1
207441,180,273,3,2
207442,2831,572,1,1
207443,3283,633,3,2
207444,1381,868,3,2
207445,2360,633,1,1
207446,2120,847,1,1
207447,1096,87,3,1
207448,555,273,3,1
207449,1265,175,1,1
207450,1702,282,1,1
207451,2697,169,1,1
207452,234,80,1,2
207453,3283,633,3,1
207454,1864,770,1,2
207455,3349,220,3,1
207456,2672,583,1,2
207457,2473,174,2,2
207458,2886,153,3,2
207459,1880,860,1,2
207460,3173,633,3,2
207461,2750,84,1,1
207462,1872,494,1,1
207463,1717,759,1,1
207464,3250,874,1,1
207465,555,789,2,1
207466,1446,474,3,2
207467,2043,175,3,1
207468,2199,250,3,1
207469,1947,133,3,2
207470,940,625,1,2
207471,2253,655,2,2
207472,2636,183,3,1
207473,1874,175,1,2
207474,628,555,2,1
207475,3291,273,1,1
207476,946,273,1,2
207477,325,812,1,1
207478,2091,614,3,1
207479,1874,314,1,2
207480,3531,174,1,2
207481,1266,175,1,1
207482,1988,175,1,1
207483,3482,273,3,2
207484,2819,552,1,2
207485,2440,601,1,1
207486,1576,283,1,1
207487,158,103,1,2
207488,3000,273,3,2
207489,2778,601,3,1
207490,1756,175,3,2
207491,2150,346,3,2
207492,2164,175,3,1
207493,1023,633,1,1
207494,3102,613,3,2
207495,3235,417,3,1
207496,1265,175,3,1
207497,1619,133,1,2
207498,3323,474,3,2
207499,864,175,3,1
207500,1265,175,3,1
207501,88,87,1,1
207502,1787,633,3,2
207503,1265,175,1,1
207505,3297,474,3,2
207506,2171,273,3,2
207507,1826,174,3,1
207508,2158,106,1,1
207509,1267,175,1,1
207510,270,175,3,1
207511,556,601,3,1
207512,3315,175,3,2
207513,1073,87,3,1
207514,556,601,3,1
207515,2120,164,1,1
207516,2361,419,1,2
207517,3451,273,3,2
207518,1737,87,3,1
207519,556,889,3,2
207520,1924,175,1,1
207522,1883,369,3,1
207523,1895,175,1,1
207524,2822,175,2,1
207525,1246,683,3,2
207526,1874,175,3,1
207527,1955,419,1,2
207528,49,633,3,1
207529,1446,133,3,2
207530,1757,609,1,1
207531,2996,759,1,1
207532,1952,159,1,1
207533,2302,175,3,1
207534,653,622,1,2
207535,1399,531,3,2
207536,773,637,1,2
207537,493,419,3,2
207539,1083,87,3,1
207540,821,80,3,2
207541,967,273,3,2
207542,773,637,3,2
207543,277,746,3,2
207544,2392,175,1,1
207545,1266,175,1,1
207546,1406,273,1,2
207547,1263,175,3,1
207548,2807,356,1,1
207549,2381,175,1,1
207550,234,80,1,1
207551,3409,721,1,1
207552,2084,555,3,1
207553,1979,175,3,1
207554,425,474,1,1
207555,474,61,1,1
207556,1263,175,3,1
207557,3625,637,1,2
207558,2785,174,3,2
207559,2147,229,1,1
207560,3373,552,2,2
207562,2652,743,3,2
207563,539,133,1,2
207564,270,175,1,1
207565,301,174,3,1
207566,2043,84,1,1
207567,3542,133,2,1
207568,2193,244,1,2
207569,2381,175,1,1
207570,3167,187,1,2
207571,3272,542,3,2
207572,948,175,3,1
207573,384,216,1,1
207574,1096,87,3,1
207575,3409,721,1,2
207576,86,253,3,1
207577,145,31,1,1
207578,2009,183,3,1
207579,2446,175,1,1
207580,1272,175,3,1
207581,1930,538,1,1
207582,1083,784,1,1
207583,1142,133,1,2
207584,1916,80,3,2
207585,1737,87,3,1
207586,1876,175,3,1
207587,946,273,3,2
207588,988,249,3,1
207589,1870,869,1,2
207590,3168,868,1,2
207591,1883,273,3,1
207592,1296,283,1,1
207593,1231,133,3,1
207594,2246,613,1,2
207595,2412,356,1,2
207596,1556,406,3,2
207597,3437,789,3,1
207598,773,171,2,1
207599,1272,175,1,1
207600,1446,682,1,1
207601,1864,770,1,1
207602,3212,836,2,1
207603,1085,573,3,1
207604,1924,175,3,1
207605,2164,175,3,1
207606,3000,790,3,1
207607,552,225,1,1
207608,1916,80,3,1
207609,828,601,1,1
207610,2345,175,3,1
207611,2515,175,1,1
207612,2165,273,1,1
207613,1709,552,1,1
207614,3076,175,1,2
207615,1265,538,1,1
207616,1619,633,1,2
207617,1103,283,1,1
207618,3606,87,3,1
207619,3222,454,1,1
207620,1854,318,1,1
207621,1265,175,3,1
207622,1555,843,1,2
207623,1346,884,1,1
207624,1079,474,3,1
207625,2586,889,3,1
207626,3606,87,2,1
207627,2731,572,1,1
207628,3250,874,1,1
207629,214,346,3,1
207630,2672,346,1,1
207631,2604,311,3,2
207632,1911,860,1,2
207633,3125,541,1,1
207634,1083,87,1,1
207635,245,186,1,1
207636,2990,242,1,1
207637,1272,175,1,1
207638,1668,175,3,1
207639,3564,175,3,1
207640,3621,633,1,2
207641,2585,601,3,1
207642,3000,273,1,2
207643,2043,175,3,1
207644,1407,273,3,2
207645,1406,695,3,2
207646,2778,889,1,1
207647,3297,474,1,2
207648,1278,80,3,1
207649,948,175,3,1
207650,2077,305,1,1
207651,825,683,1,1
207652,2580,572,3,1
207653,146,159,1,1
207654,1272,175,1,1
207655,2215,600,3,1
207656,1695,283,1,1
207657,88,87,1,1
207658,1872,778,3,1
207659,1272,175,1,1
207660,2661,420,1,1
207661,1889,633,1,1
207662,1272,175,1,1
207663,3654,273,1,2
207664,3482,522,3,2
207665,3570,87,3,1
207666,1874,84,1,1
207667,2157,87,3,1
207668,2302,175,2,1
207669,12,410,3,1
207670,1826,769,3,2
207671,715,325,3,2
207672,3645,613,1,2
207673,253,100,1,1
207674,773,133,1,1
207675,2120,162,1,1
207676,1327,186,1,2
207677,2043,175,3,1
207678,219,419,1,2
207679,1446,133,1,2
207680,828,601,1,2
207681,2052,746,3,2
207682,3166,472,1,1
207683,1844,174,2,1
207684,1980,602,1,2
207685,1108,273,1,2
207686,557,133,3,1
207687,3102,613,3,2
207688,2514,165,3,2
207689,1231,273,1,1
207690,2360,542,3,2
207691,3087,721,1,2
207692,474,87,3,1
207693,2198,249,3,1
207694,1023,633,1,1
207695,180,273,1,2
207696,2785,273,3,2
207697,1092,574,1,2
207698,449,249,1,1
207699,1413,203,3,1
207700,425,474,1,1
207701,2009,183,3,1
207702,2585,889,3,1
207703,217,419,1,2
207704,1714,80,3,2
207705,2326,867,1,2
207706,180,133,3,1
207707,3291,273,1,1
207708,48,159,2,1
207709,3236,860,3,2
207710,1099,87,1,1
207711,233,80,1,1
207713,2893,268,2,1
207714,3430,423,3,2
207715,1266,87,1,1
207716,2302,175,1,1
207717,3052,87,3,2
207718,2302,175,3,1
207719,1051,542,1,2
207720,1874,84,1,1
207721,2754,273,3,2
207722,2585,601,3,2
207723,3350,283,2,2
207724,488,241,1,1
207725,3222,454,1,1
207726,3272,601,1,2
207727,2381,175,3,1
207728,1668,175,3,1
207729,2585,601,3,1
207730,628,555,1,2
207731,1272,175,1,1
207732,1979,175,3,2
207733,3132,183,2,1
207734,2157,87,1,1
207735,21,87,3,1
207736,2971,175,3,1
207737,1246,683,1,2
207738,3360,249,3,1
207739,2182,175,1,1
207740,773,133,1,2
207741,3080,273,1,1
207742,2099,555,1,1
207743,1481,387,1,1
207744,1978,174,3,2
207745,190,434,3,1
207746,437,419,3,2
207747,1083,87,1,1
207748,2565,633,1,1
207749,1263,175,1,1
207750,1266,84,1,1
207751,3381,346,1,1
207752,214,273,1,1
207753,1406,134,3,1
207754,987,80,2,1
207755,3649,493,1,2
207756,3664,314,3,1
207757,199,474,3,1
207758,2418,630,3,2
207759,2187,633,1,1
207760,1261,175,3,2
207761,3315,175,1,1
207762,2743,356,3,2
207763,87,87,3,2
207764,539,133,1,2
207765,3266,865,3,1
207766,908,87,3,1
207767,881,273,3,1
207768,1880,389,3,1
207769,1266,175,3,2
207770,1546,474,3,2
207771,3079,175,1,1
207772,2958,174,3,2
207773,1872,778,1,1
207774,2135,175,1,1
207775,1051,542,3,2
207776,384,216,1,1
207778,2938,175,1,1
207779,2120,162,3,1
207780,3451,273,1,2
207781,3280,630,3,2
207782,2644,175,1,1
207783,82,410,1,1
207784,3102,613,3,2
207785,598,283,3,2
207786,1874,175,3,1
207787,656,273,1,2
207788,3657,103,2,1
207789,3456,137,2,2
207790,139,167,3,1
207791,1266,175,1,1
207792,2449,175,1,1
207793,2847,743,3,2
207794,2345,175,1,1
207795,564,225,1,1
207796,3267,174,3,2
207797,3437,789,3,1
207798,270,175,3,1
207799,1313,622,1,1
207800,873,572,2,1
207801,3518,522,3,1
207802,1263,84,1,1
207803,2381,175,1,1
207804,557,133,3,2
207805,1949,601,3,2
207806,1406,134,3,2
207807,943,174,3,1
207808,3620,572,1,2
207809,2265,552,3,2
207810,1874,175,3,1
207811,3297,474,3,2
207812,1142,273,3,2
207813,821,80,1,2
207814,1112,147,3,1
207815,633,655,3,1
207816,1844,174,2,2
207817,58,720,1,2
207818,2326,600,1,1
207819,2213,885,3,1
207820,1917,419,1,2
207821,3541,133,2,2
207822,2026,541,1,1
207824,2636,183,1,1
207825,1949,889,1,1
207826,2302,175,1,1
207827,1096,175,1,1
207828,1745,749,3,1
207829,1272,175,3,1
207830,1985,583,3,2
207831,1930,175,3,1
207832,2120,674,3,1
207833,1265,538,3,1
207834,774,614,3,2
207835,1263,175,3,1
207836,3283,633,1,2
207837,1317,283,3,1
207838,2130,874,1,1
207839,1265,175,3,1
207840,2911,640,3,2
207841,361,175,3,1
207842,1265,175,3,1
207843,2754,134,3,2
207844,1140,387,3,2
207845,1520,746,3,1
207846,1265,175,1,1
207847,2738,542,1,2
207848,2120,847,3,2
207849,3542,637,1,1
207850,2120,164,1,1
207851,2165,273,1,2
207852,1737,87,1,1
207853,1160,704,1,2
207854,65,356,3,2
207855,1874,175,1,1
207856,2736,122,1,1
207857,1826,174,1,1
207858,896,406,3,1
207859,1874,314,1,1
207860,2326,176,3,1
207861,2108,243,1,1
207862,2853,474,3,2
207863,2636,183,2,1
207864,3076,175,3,1
207865,1826,174,3,2
207866,1872,778,3,2
207867,2120,749,1,1
207868,3132,183,1,1
207869,3297,768,2,2
207870,277,746,3,2
207871,3525,173,3,2
207872,3525,80,1,1
207873,1978,174,1,1
207874,2672,346,2,2
207875,1204,87,1,1
207876,2515,175,1,1
207877,2400,174,3,2
207878,284,273,3,2
207879,2754,134,1,2
207880,1078,170,3,2
207881,1378,555,1,2
207882,1619,133,2,2
207883,1287,225,1,2
207884,6,273,1,2
207885,654,633,1,2
207886,555,273,3,2
207887,88,87,1,1
207888,3541,133,1,1
207889,831,175,3,1
207890,3081,633,1,1
207891,555,789,3,2
207892,2738,169,3,2
207893,3000,680,1,1
207894,2136,175,3,1
207895,2674,452,1,2
207896,2424,633,3,2
207897,1908,484,1,2
207898,2345,84,1,1
207899,2480,630,3,1
207900,1103,283,2,1
207901,3334,522,3,1
207902,1800,175,3,1
207903,1874,175,1,1
207904,2381,175,1,1
207905,1876,175,1,1
207906,1263,675,1,1
207907,3212,609,3,2
207908,3320,275,1,1
207909,1001,133,1,2
207910,3564,175,1,1
207911,1272,175,3,1
207912,967,273,1,2
207913,2448,175,3,1
207914,3451,369,3,1
207915,3074,87,3,2
207916,2655,633,3,1
207917,3272,542,1,1
207918,627,174,1,1
207919,426,889,3,2
207920,344,192,3,2
207921,2965,601,1,1
207922,967,80,3,1
207923,3166,472,1,1
207924,2412,803,3,1
207925,2738,653,1,2
207926,3297,474,3,2
207927,1874,314,1,1
207928,1006,573,1,1
207929,3483,522,1,2
207930,498,175,3,1
207931,2176,874,3,1
207932,1231,133,3,1
207933,1978,174,3,2
207934,3212,609,1,2
207935,1690,283,3,1
207936,315,486,3,1
207937,3437,789,3,1
207938,2043,84,1,1
207939,1108,133,1,1
207940,3030,61,3,1
207941,555,273,1,1
207942,1321,382,1,2
207943,727,867,3,2
207944,1265,175,3,1
207945,2807,356,1,1
207946,1231,133,1,1
207947,3476,283,1,2
207948,2255,541,1,1
207949,2682,356,3,1
207950,3059,474,1,1
207951,3411,630,1,2
207952,1272,175,3,1
207953,2962,346,3,2
207954,1883,133,3,2
207955,2449,175,2,2
207956,1883,369,1,1
207957,2701,133,3,1
207958,2681,183,3,1
207959,1239,175,3,1
207960,2687,175,1,1
207961,828,601,1,2
207962,2109,80,1,1
207963,1979,175,1,1
207964,1779,10,1,1
207965,2738,653,1,2
207966,1266,175,1,1
207967,721,746,3,2
207968,1096,175,1,1
207969,2800,175,3,1
207970,3550,215,1,1
207971,1231,133,1,1
207972,442,87,3,1
207973,1108,522,1,1
207974,2636,183,2,1
207975,1889,633,1,1
207976,2585,601,1,1
207977,2108,244,1,1
207978,3000,369,1,1
207979,1266,175,1,1
207980,2822,175,3,1
207981,1765,633,1,2
207982,2302,175,3,1
207983,1108,225,1,2
207984,556,601,1,1
207985,758,778,1,1
207986,2210,296,3,2
207987,1266,175,3,1
207988,1924,175,3,1
207989,2120,298,1,2
207990,426,889,1,1
207991,1406,637,3,2
207992,2302,175,3,1
207993,1114,633,1,2
207994,3272,542,1,1
207995,1272,175,3,1
207996,2009,183,1,1
207997,2341,633,1,1
207998,1858,711,3,1
207999,2130,874,1,1
208000,948,84,3,1
208001,2120,847,1,1
208002,1874,84,3,1
208003,2701,273,3,2
208004,2100,721,1,1
208005,2913,749,3,1
208006,2120,847,1,1
208007,2302,175,1,1
208008,2481,633,2,1
208009,1194,856,1,1
208010,1755,175,3,1
208011,21,87,3,1
208012,2425,633,3,1
208013,3525,80,3,2
208014,3594,484,1,1
208016,715,325,3,2
208017,681,103,2,1
208018,1265,175,1,1
208019,2778,889,1,2
208020,3272,346,3,2
208021,908,87,1,2
208022,556,601,1,2
208023,3116,87,1,2
208024,2326,867,2,1
208025,2292,743,3,1
208026,1930,175,1,1
208027,1248,683,3,2
208028,327,133,1,2
208029,1556,406,3,2
208030,1779,770,3,2
208031,3206,601,1,1
208032,2731,572,3,1
208033,2197,778,3,2
208034,1737,87,1,1
208035,773,133,3,2
208036,2085,283,3,2
208037,322,133,3,1
208038,2009,183,3,1
208039,3437,789,3,2
208040,1266,629,3,1
208041,1272,175,1,1
208042,2962,737,3,1
208043,2253,127,1,1
208044,828,601,1,1
208045,2120,164,1,1
208046,1023,633,1,2
208047,2585,889,3,2
208048,1975,711,1,2
208049,2330,596,1,2
208050,596,175,3,1
208051,831,175,3,1
208052,1774,494,1,1
208053,1272,175,1,1
208054,1014,87,2,2
208055,1073,87,3,1
208056,938,633,1,2
208057,1810,770,1,1
208058,2346,555,3,1
208059,1320,889,1,2
208060,1908,243,3,2
208061,1874,175,3,1
208062,1265,175,3,1
208063,1985,583,1,1
208064,2619,746,3,2
208065,2165,273,3,2
208066,1413,203,3,1
208067,1266,87,3,1
208068,1266,175,1,1
208069,325,133,3,2
208070,3625,273,3,2
208071,2130,874,3,1
208072,3251,203,1,1
208073,284,759,1,1
208074,3541,273,3,2
208075,2109,80,1,1
208076,3272,542,3,1
208077,1378,346,3,2
208078,1083,87,3,1
208079,2193,244,1,1
208080,1264,175,3,1
208081,2586,889,1,2
208082,1792,769,3,1
208083,2965,601,3,1
208084,3272,542,3,1
208085,3437,789,3,2
208086,2302,175,1,1
208087,3000,273,3,1
208088,3451,273,3,1
208089,1668,175,1,1
208090,82,410,3,1
208091,2011,693,1,1
208092,1263,175,1,1
208093,773,133,3,1
208094,3564,175,3,1
208095,1874,175,3,1
208096,3272,769,3,1
208097,2527,764,3,1
208098,1668,20,1,1
208099,2531,740,3,2
208100,3445,251,1,1
208101,1874,175,1,1
208102,1668,175,3,1
208103,488,241,1,1
208104,1883,369,2,2
208105,3102,613,1,1
208106,555,174,3,1
208107,1874,314,3,1
208108,743,805,1,1
208109,3485,770,1,2
208110,322,133,1,2
208111,3514,633,1,2
208112,3393,474,3,2
208113,850,671,3,2
208114,1446,633,1,2
208115,3102,613,3,1
208116,3032,175,3,1
208117,49,225,3,1
208118,284,602,1,2
208119,1405,780,1,2
208120,2598,572,3,1
208121,2531,791,3,2
208122,1272,175,1,1
208123,48,633,1,1
208124,727,867,1,1
208125,2973,474,1,2
208126,2130,874,1,2
208128,1668,175,1,1
208129,1001,133,1,2
208130,2302,175,1,1
208131,1161,479,3,2
208132,895,406,1,1
208133,1104,241,2,1
208134,943,526,3,2
208135,2404,201,3,2
208136,2617,314,1,1
208137,1368,298,3,1
208138,234,80,3,1
208139,3414,414,3,1
208140,2484,569,3,1
208141,1668,175,1,1
208142,2076,251,1,1
208143,1947,133,3,2
208144,967,637,3,1
208145,9,711,3,1
208146,556,889,3,1
208147,2383,567,3,2
208148,2691,387,3,1
208149,3318,175,1,1
208150,2419,572,1,1
208151,2618,314,1,1
